2022-05-15 17:05:850 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:917 INFO  ProductPage :63 - Select[[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //a[@title='Blouse'][normalize-space()='Blouse']]
2022-05-16 22:05:966 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:72 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:166 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:231 INFO  ProductPage :80 - Select colour[[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //a[@id='color_8']]
2022-05-16 22:05:289 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:324 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:800 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:527 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:821 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:534 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-16 22:05:591 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:672 INFO  ProductPage :96 - Enter Address : 3 Add quantiy [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:756 INFO  ProductPage :101 - Select sizeL size select [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:824 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //a[@id='color_13']]
2022-05-16 22:05:882 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:910 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:416 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (f93236cd0fbb5e2a711b789e43014304)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:144 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:15 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:923 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-16 22:05:946 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:80 INFO  ProductPage :96 - Enter Address : 4 Add quantiy [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:123 INFO  ProductPage :101 - Select sizeS size select [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:184 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //a[@id='color_15']]
2022-05-16 22:05:233 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:268 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:573 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (c23bee5efd8ace7a1e87386192f489c8)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:298 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:950 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:742 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-16 22:05:815 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:896 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:957 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //a[@id='color_14']]
2022-05-16 22:05:13 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:40 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:958 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (ec736a0850b3d1e85593f5e28597c586)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:283 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:494 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:581 INFO  CreateAccountPage :80 - Create Emil Account[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='email_create']]
2022-05-16 22:05:645 INFO  CreateAccountPage :84 - Create Account[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //span[normalize-space()='Create an account']]
2022-05-16 22:05:221 INFO  CreateAccountPage :88 - Getting text from :[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //h3[normalize-space()='Your personal information']]
2022-05-16 22:05:280 INFO  CreateAccountPage :99 - Select optin Mrsfrom the genterF[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@name='id_gender']]
2022-05-16 22:05:385 INFO  CreateAccountPage :105 -  Enter First Name : Rebecca in firstname field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='customer_firstname']]
2022-05-16 22:05:455 INFO  CreateAccountPage :109 -  Enter Last Name : Mori in lastname field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='customer_lastname']]
2022-05-16 22:05:525 INFO  CreateAccountPage :117 - Enter Password : xyz123 in password field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:598 INFO  CreateAccountPage :121 - Enter Secon Name : Rebecca in secondname [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='firstname']]
2022-05-16 22:05:657 INFO  CreateAccountPage :125 - Enter Last Name :Mori in secondlast field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='lastname']]
2022-05-16 22:05:739 INFO  CreateAccountPage :129 - Enter Address : 89,RedFord in address field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='address1']]
2022-05-16 22:05:872 INFO  CreateAccountPage :133 - Enter City :Manchester in city field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='city']]
2022-05-16 22:05:955 INFO  CreateAccountPage :137 - Enter State :Alaska in state field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //select[@id='id_state']]
2022-05-16 22:05:27 INFO  CreateAccountPage :141 - Enter Zipcode :12345 in zip field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='postcode']]
2022-05-16 22:05:97 INFO  CreateAccountPage :146 - Enter Country :UnitedStates in country field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //select[@id='id_country']]
2022-05-16 22:05:168 INFO  CreateAccountPage :151 - Enter Mobile :91234556789 in mobile field [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='phone_mobile']]
2022-05-16 22:05:245 INFO  CreateAccountPage :156 - Enter Assign Address : 89,RedFordin assign address [[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //input[@id='alias']]
2022-05-16 22:05:657 INFO  CreateAccountPage :161 - Click on Register[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //span[normalize-space()='Register']]
2022-05-16 22:05:689 INFO  CreateAccountPage :166 - Getting text from element[[ChromeDriver: chrome on WINDOWS (3e5b454ae1f90a3a68f4c8cf38873e3c)] -> xpath: //h1[normalize-space()='My account']]
2022-05-16 22:05:417 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:581 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (73713619bd7c35218f274c1987c9c59b)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:605 INFO  SignInPage :74 - Getting text from : [[ChromeDriver: chrome on WINDOWS (73713619bd7c35218f274c1987c9c59b)] -> xpath: //span[@class='navigation_page']]
2022-05-16 22:05:305 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:525 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (cbd6757a8b1226916ea32440fdb95ccb)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:577 INFO  SignInPage :52 -  Enter emil in emil addressfield [[ChromeDriver: chrome on WINDOWS (cbd6757a8b1226916ea32440fdb95ccb)] -> xpath: //input[@id='email']]
2022-05-16 22:05:647 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (cbd6757a8b1226916ea32440fdb95ccb)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:835 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (cbd6757a8b1226916ea32440fdb95ccb)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:858 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (cbd6757a8b1226916ea32440fdb95ccb)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:565 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:299 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (8d1c76ed4a89351f10cfd79fcfd239c6)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:368 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (8d1c76ed4a89351f10cfd79fcfd239c6)] -> xpath: //input[@id='email']]
2022-05-16 22:05:428 INFO  SignInPage :57 - Enter password  in password field [[ChromeDriver: chrome on WINDOWS (8d1c76ed4a89351f10cfd79fcfd239c6)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:639 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (8d1c76ed4a89351f10cfd79fcfd239c6)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:656 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (8d1c76ed4a89351f10cfd79fcfd239c6)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:340 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:300 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (95e8584c2d9f0141b672ab32f6a448ff)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:363 INFO  SignInPage :52 -  Enter emil adfdfgfgin emil addressfield [[ChromeDriver: chrome on WINDOWS (95e8584c2d9f0141b672ab32f6a448ff)] -> xpath: //input[@id='email']]
2022-05-16 22:05:427 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (95e8584c2d9f0141b672ab32f6a448ff)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:789 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (95e8584c2d9f0141b672ab32f6a448ff)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:806 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (95e8584c2d9f0141b672ab32f6a448ff)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:494 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:250 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (facd20efaff771c13d032bec37924a5e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:322 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (facd20efaff771c13d032bec37924a5e)] -> xpath: //input[@id='email']]
2022-05-16 22:05:379 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (facd20efaff771c13d032bec37924a5e)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:173 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (facd20efaff771c13d032bec37924a5e)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:193 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (facd20efaff771c13d032bec37924a5e)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:890 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:731 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (028425005d7e1643992225b018f4dca7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:795 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (028425005d7e1643992225b018f4dca7)] -> xpath: //input[@id='email']]
2022-05-16 22:05:875 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (028425005d7e1643992225b018f4dca7)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:972 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (028425005d7e1643992225b018f4dca7)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:989 INFO  SignInPage :79 - check sign out displyed [[ChromeDriver: chrome on WINDOWS (028425005d7e1643992225b018f4dca7)] -> xpath: //a[@title='Log me out']]
2022-05-16 22:05:711 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:392 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:457 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //input[@id='email']]
2022-05-16 22:05:525 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:338 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:987 INFO  SignInPage :90 - Click to sign out [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //a[@title='Log me out']]
2022-05-16 22:05:14 INFO  SignInPage :94 - Verify sign in [[ChromeDriver: chrome on WINDOWS (f70e159a3807e0aced0b71783eb5b916)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:732 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:242 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:667 INFO  ProductPage :63 - Select[[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //a[@title='Blouse'][normalize-space()='Blouse']]
2022-05-16 22:05:740 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:853 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:940 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:09 INFO  ProductPage :80 - Select colour[[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //a[@id='color_8']]
2022-05-16 22:05:58 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:87 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:73 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (a236e3d544599b6477317de4d394050e)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:773 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:159 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:672 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-16 22:05:723 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:832 INFO  ProductPage :96 - Enter Address : 3 Add quantiy [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:930 INFO  ProductPage :101 - Select sizeL size select [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:989 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //a[@id='color_13']]
2022-05-16 22:05:43 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:72 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:552 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (5a1d96dced1e715e37178e84d7d7d017)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:261 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:532 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:902 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-16 22:05:939 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-16 22:05:48 INFO  ProductPage :96 - Enter Address : 4 Add quantiy [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:89 INFO  ProductPage :101 - Select sizeS size select [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:158 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //a[@id='color_15']]
2022-05-16 22:05:225 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:251 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:997 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (3d327fe2832e0e5d52671e8bbdb2203f)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:719 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:499 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //a[@title='Women']]
2022-05-16 22:05:548 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-16 22:05:625 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //input[@id='quantity_wanted']]
2022-05-16 22:05:704 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //select[@id='group_1']]
2022-05-16 22:05:763 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //a[@id='color_14']]
2022-05-16 22:05:819 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-16 22:05:844 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-16 22:05:487 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (92e9c23567de37f7b6fb36d5fb5d977b)] -> xpath: //span[@title='Close window']]
